CODGEO;LIBGEO;DCRAN;L_DCRAN;NBFLUX_C20_POP01P
01365;Saint-Jean-sur-Veyle;01025;Bâgé-Dommartin;16.1372175044696
01365;Saint-Jean-sur-Veyle;01134;Crottet;15.0690648648815
01365;Saint-Jean-sur-Veyle;01203;Laiz;4.69053841612016
01365;Saint-Jean-sur-Veyle;01334;Saint-André-d'Huiriat;15.0690648648815
01365;Saint-Jean-sur-Veyle;01351;Saint-Étienne-sur-Chalaronne;9.38107683224032
01365;Saint-Jean-sur-Veyle;01365;Saint-Jean-sur-Veyle;1035.23104265938
01365;Saint-Jean-sur-Veyle;71270;Mâcon;14.0716152483605
01365;Saint-Jean-sur-Veyle;71448;Saint-Martin-Belle-Roche;9.38107683224032
01366;Sainte-Julie;01047;Blyes;16.0779307471395
01366;Sainte-Julie;01124;Cormoz;21.3020047247122
01366;Sainte-Julie;01142;Dagneux;16.0779307471395
01366;Sainte-Julie;01244;Meximieux;10.7866679091342
01366;Sainte-Julie;01345;Saint-Denis-en-Bugey;5.39333395456711
01366;Sainte-Julie;01366;Sainte-Julie;988.963703612534
01366;Sainte-Julie;01420;Thoissey;5.39333395456711
01366;Sainte-Julie;69264;Villefranche-sur-Saône;21.3020047247122
01366;Sainte-Julie;69381;Lyon 1er Arrondissement;5.3593102490465
01366;Sainte-Julie;69386;Lyon 6e Arrondissement;5.3593102490465
01366;Sainte-Julie;69388;Lyon 8e Arrondissement;5.3593102490465
01367;Saint-Julien-sur-Reyssouze;01025;Bâgé-Dommartin;13.868586839984
01367;Saint-Julien-sur-Reyssouze;01072;Ceyzériat;4.76891370142815
01367;Saint-Julien-sur-Reyssouze;01163;Foissiat;9.5378274028563
01367;Saint-Julien-sur-Reyssouze;01196;Jayat;4.33075943712766
01367;Saint-Julien-sur-Reyssouze;01212;Lescheroux;15.7541915374221
01367;Saint-Julien-sur-Reyssouze;01246;Mézériat;4.33075943712766
01367;Saint-Julien-sur-Reyssouze;01321;Revonnas;4.33075943712766
01367;Saint-Julien-sur-Reyssouze;01364;Saint-Jean-sur-Reyssouze;5.78269477277986
01367;Saint-Julien-sur-Reyssouze;01367;Saint-Julien-sur-Reyssouze;615.666485322748
01367;Saint-Julien-sur-Reyssouze;01391;Salavre;4.76891370142815
01367;Saint-Julien-sur-Reyssouze;01451;Viriat;15.7541915374221
01367;Saint-Julien-sur-Reyssouze;73153;Marthod;9.5378274028563
01368;Saint-Julien-sur-Veyle;01053;Bourg-en-Bresse;5.15046734221624
01368;Saint-Julien-sur-Veyle;01085;La Chapelle-du-Châtelard;15.4639985615109
01368;Saint-Julien-sur-Veyle;01093;Châtillon-sur-Chalaronne;10.3009346844325
01368;Saint-Julien-sur-Veyle;01113;Condeissiat;10.3093323743406
01368;Saint-Julien-sur-Veyle;01345;Saint-Denis-en-Bugey;10.3009346844325
01368;Saint-Julien-sur-Veyle;01350;Saint-Étienne-du-Bois;5.15046734221624
01368;Saint-Julien-sur-Veyle;01368;Saint-Julien-sur-Veyle;669.854704431873
01368;Saint-Julien-sur-Veyle;01457;Vonnas;30.9237974226543
01368;Saint-Julien-sur-Veyle;25243;Flangebouche;5.15256633698654
01368;Saint-Julien-sur-Veyle;34301;Sète;5.15046734221624
01368;Saint-Julien-sur-Veyle;69264;Villefranche-sur-Saône;30.9532107310365
01368;Saint-Julien-sur-Veyle;69266;Villeurbanne;15.4639985615109
01368;Saint-Julien-sur-Veyle;71270;Mâcon;5.15046734221624
01368;Saint-Julien-sur-Veyle;73065;Chambéry;5.15676689311611
01369;Saint-Just;01065;Buellas;4.97167983353541
01369;Saint-Just;01074;Chalamont;10.3101167492494
01369;Saint-Just;01108;Coligny;5.00066847029215
01369;Saint-Just;01195;Jasseron;10.6904015284873
01369;Saint-Just;01211;Lent;26.1555766523614
01369;Saint-Just;01289;Péronnas;19.1792981347042
01369;Saint-Just;01352;Saint-Étienne-sur-Reyssouze;10.6904015284873
01369;Saint-Just;01369;Saint-Just;850.222973304797
01369;Saint-Just;58095;Decize;5.00066847029215
01369;Saint-Just;69131;Messimy;5.34520076424365
01370;Saint-Laurent-sur-Saône;01025;Bâgé-Dommartin;5.00042606636878
01370;Saint-Laurent-sur-Saône;01026;Bâgé-le-Châtel;18.6574178427351
01370;Saint-Laurent-sur-Saône;01042;Bey;5.17513580397834
01370;Saint-Laurent-sur-Saône;01053;Bourg-en-Bresse;9.65750504451735
01370;Saint-Laurent-sur-Saône;01123;Cormoranche-sur-Saône;9.99788979064914
01370;Saint-Laurent-sur-Saône;01159;Feillens;20.5258334783038
01370;Saint-Laurent-sur-Saône;01203;Laiz;5.17513580397834
01370;Saint-Laurent-sur-Saône;01231;Manziat;5.00042606636878
01370;Saint-Laurent-sur-Saône;01273;Neuville-sur-Ain;5.00042606636878
01370;Saint-Laurent-sur-Saône;01295;Peyzieux-sur-Saône;5.17513580397834
01370;Saint-Laurent-sur-Saône;01320;Replonges;25.0021303318439
01370;Saint-Laurent-sur-Saône;01332;Saint-André-de-Bâgé;5.17513580397834
01370;Saint-Laurent-sur-Saône;01370;Saint-Laurent-sur-Saône;1326.84439655677
01370;Saint-Laurent-sur-Saône;01457;Vonnas;4.82875252225868
01370;Saint-Laurent-sur-Saône;06069;Grasse;15.1730255946275
01370;Saint-Laurent-sur-Saône;21038;Auxonne;5.17513580397834
01370;Saint-Laurent-sur-Saône;21231;Dijon;15.525407411935
01370;Saint-Laurent-sur-Saône;33063;Bordeaux;4.99894489532457
01370;Saint-Laurent-sur-Saône;59574;Somain;4.99894489532457
01370;Saint-Laurent-sur-Saône;68224;Mulhouse;4.82875252225868
01370;Saint-Laurent-sur-Saône;69018;Beaujeu;9.99788979064914
01370;Saint-Laurent-sur-Saône;69019;Belleville-en-Beaujolais;10.3502716079567
01370;Saint-Laurent-sur-Saône;71076;Chalon-sur-Saône;29.4279075009451
01370;Saint-Laurent-sur-Saône;71105;Charnay-lès-Mâcon;5.17513580397834
01370;Saint-Laurent-sur-Saône;71150;Crêches-sur-Saône;15.1730255946275
01370;Saint-Laurent-sur-Saône;71270;Mâcon;25.3485874649746
01370;Saint-Laurent-sur-Saône;71481;Saint-Symphorien-d'Ancelles;5.17513580397834
01370;Saint-Laurent-sur-Saône;71525;Sologny;14.486257566776
01370;Saint-Laurent-sur-Saône;74010;Annecy;4.99894489532457
01370;Saint-Laurent-sur-Saône;94069;Saint-Maurice;9.65750504451735
01370;Saint-Laurent-sur-Saône;97412;Saint-Joseph;4.82875252225868
01370;Saint-Laurent-sur-Saône;97416;Saint-Pierre;9.65750504451735
01370;Saint-Laurent-sur-Saône;99999;Résidence antérieure dans un pays étranger;10.1740806993029
01371;Saint-Marcel;01074;Chalamont;11.566771523682
01371;Saint-Marcel;01275;Neyron;5.29512244116162
01371;Saint-Marcel;01336;Saint-André-sur-Vieux-Jonc;10.5902448823232
01371;Saint-Marcel;01371;Saint-Marcel;1143.15594414745
01371;Saint-Marcel;38179;Gières;4.8480808338761
01371;Saint-Marcel;69266;Villeurbanne;26.6326847391736
01371;Saint-Marcel;69286;Rillieux-la-Pape;20.3201798563017
01371;Saint-Marcel;69383;Lyon 3e Arrondissement;5.29512244116162
01372;Saint-Martin-de-Bavel;01009;Andert-et-Condon;15.4861134275086
01372;Saint-Martin-de-Bavel;01138;Culoz-Béon;9.24817997596418
01372;Saint-Martin-de-Bavel;01288;Péron;5.4432166575216
01372;Saint-Martin-de-Bavel;01372;Saint-Martin-de-Bavel;382.971942894088
01372;Saint-Martin-de-Bavel;59153;Condé-sur-l'Escaut;4.14220294531244
01372;Saint-Martin-de-Bavel;73065;Chambéry;5.4432166575216
01373;Saint-Martin-du-Frêne;01265;Montréal-la-Cluse;35
01373;Saint-Martin-du-Frêne;01373;Saint-Martin-du-Frêne;990
01373;Saint-Martin-du-Frêne;69259;Vénissieux;5
01374;Saint-Martin-du-Mont;01007;Ambronay;9.83811414230324
01374;Saint-Martin-du-Mont;01053;Bourg-en-Bresse;5.14332567521129
01374;Saint-Martin-du-Mont;01089;Château-Gaillard;5.14332567521129
01374;Saint-Martin-du-Mont;01202;Lagnieu;10.2866513504226
01374;Saint-Martin-du-Mont;01304;Pont-d'Ain;5.20097259694819
01374;Saint-Martin-du-Mont;01314;Priay;10.2866513504226
01374;Saint-Martin-du-Mont;01344;Saint-Denis-lès-Bourg;10.4019451938964
01374;Saint-Martin-du-Mont;01363;Saint-Jean-le-Vieux;10.2866513504226
01374;Saint-Martin-du-Mont;01369;Saint-Just;10.2866513504226
01374;Saint-Martin-du-Mont;01374;Saint-Martin-du-Mont;1714.12514052374
01374;Saint-Martin-du-Mont;01422;Tossiat;10.2866513504226
01374;Saint-Martin-du-Mont;01430;Varambon;5.20097259694819
01374;Saint-Martin-du-Mont;01431;Vaux-en-Bugey;10.2866513504226
01374;Saint-Martin-du-Mont;01451;Viriat;5.20097259694819
01374;Saint-Martin-du-Mont;38378;Saint-Clair-du-Rhône;5.14332567521129
01374;Saint-Martin-du-Mont;38425;Saint-Maurice-l'Exil;5.14332567521129
01374;Saint-Martin-du-Mont;68224;Mulhouse;5.20097259694819
01374;Saint-Martin-du-Mont;69382;Lyon 2e Arrondissement;5.14332567521129
01374;Saint-Martin-du-Mont;69383;Lyon 3e Arrondissement;5.20097259694819
01374;Saint-Martin-du-Mont;74042;Bonneville;10.2866513504226
01374;Saint-Martin-du-Mont;83137;Toulon;5.20097259694819
01375;Saint-Martin-le-Châtel;01053;Bourg-en-Bresse;10.1938790156041
01375;Saint-Martin-le-Châtel;01375;Saint-Martin-le-Châtel;776.058584039386
01376;Saint-Maurice-de-Beynost;01033;Valserhône;10.5289070223755
01376;Saint-Maurice-de-Beynost;01043;Beynost;25.1740258675163
01376;Saint-Maurice-de-Beynost;01098;Chazey-Bons;4.832012020565
01376;Saint-Maurice-de-Beynost;01099;Chazey-sur-Ain;9.66402404112999
01376;Saint-Maurice-de-Beynost;01202;Lagnieu;10.3056874801949
01376;Saint-Maurice-de-Beynost;01249;Miribel;96.6118371153228
01376;Saint-Maurice-de-Beynost;01262;Montluel;28.99207212339
01376;Saint-Maurice-de-Beynost;01376;Saint-Maurice-de-Beynost;3638.05695254434
01376;Saint-Maurice-de-Beynost;13203;Marseille 3e Arrondissement;5.15284374009746
01376;Saint-Maurice-de-Beynost;13211;Marseille 11e Arrondissement;5.15284374009746
01376;Saint-Maurice-de-Beynost;39434;Poligny;5.37848073206522
01376;Saint-Maurice-de-Beynost;42299;Savigneux;5.04360016731747
01376;Saint-Maurice-de-Beynost;63113;Clermont-Ferrand;5.15284374009746
01376;Saint-Maurice-de-Beynost;69034;Caluire-et-Cuire;40.8557766299893
01376;Saint-Maurice-de-Beynost;69259;Vénissieux;5.15284374009746
01376;Saint-Maurice-de-Beynost;69266;Villeurbanne;20.8369607008807
01376;Saint-Maurice-de-Beynost;69275;Décines-Charpieu;10.5289070223755
01376;Saint-Maurice-de-Beynost;69285;Pusignan;5.37848073206522
01376;Saint-Maurice-de-Beynost;69286;Rillieux-la-Pape;5.37848073206522
01376;Saint-Maurice-de-Beynost;69287;Saint-Bonnet-de-Mure;5.04360016731747
01376;Saint-Maurice-de-Beynost;69382;Lyon 2e Arrondissement;5.37848073206522
01376;Saint-Maurice-de-Beynost;69383;Lyon 3e Arrondissement;10.5289070223755
01376;Saint-Maurice-de-Beynost;69385;Lyon 5e Arrondissement;4.99962519824645
01376;Saint-Maurice-de-Beynost;69387;Lyon 7e Arrondissement;10.5289070223755
01376;Saint-Maurice-de-Beynost;69388;Lyon 8e Arrondissement;4.99962519824645
01376;Saint-Maurice-de-Beynost;74042;Bonneville;4.9366726279349
01376;Saint-Maurice-de-Beynost;99999;Résidence antérieure dans un pays étranger;35.8561514317429
01378;Saint-Maurice-de-Gourdans;01004;Ambérieu-en-Bugey;10.5393283362194
01378;Saint-Maurice-de-Gourdans;01032;Béligneux;10.6183787071431
01378;Saint-Maurice-de-Gourdans;01043;Beynost;10.3835642160397
01378;Saint-Maurice-de-Gourdans;01047;Blyes;10.5393283362194
01378;Saint-Maurice-de-Gourdans;01142;Dagneux;5.26966416810971
01378;Saint-Maurice-de-Gourdans;01202;Lagnieu;5.26966416810971
01378;Saint-Maurice-de-Gourdans;01224;Loyettes;15.5753463240596
01378;Saint-Maurice-de-Gourdans;01276;Niévroz;45.6574749085354
01378;Saint-Maurice-de-Gourdans;01378;Saint-Maurice-de-Gourdans;2393.8742174097
01378;Saint-Maurice-de-Gourdans;13037;La Fare-les-Oliviers;20.4602043676905
01378;Saint-Maurice-de-Gourdans;38451;Saint-Romain-de-Jalionas;10.5393283362194
01378;Saint-Maurice-de-Gourdans;38563;Voiron;15.5753463240596
01378;Saint-Maurice-de-Gourdans;57415;Lorry-lès-Metz;10.5393283362194
01378;Saint-Maurice-de-Gourdans;69088;Fontaines-sur-Saône;5.26966416810971
01378;Saint-Maurice-de-Gourdans;69091;Givors;5.34871453903342
01378;Saint-Maurice-de-Gourdans;69149;Oullins;10.2301021838453
01378;Saint-Maurice-de-Gourdans;69266;Villeurbanne;56.0410391245751
01378;Saint-Maurice-de-Gourdans;69282;Meyzieu;10.3835642160397
01378;Saint-Maurice-de-Gourdans;69384;Lyon 4e Arrondissement;10.5393283362194
01379;Saint-Maurice-de-Rémens;01004;Ambérieu-en-Bugey;5
01379;Saint-Maurice-de-Rémens;01032;Béligneux;30
01379;Saint-Maurice-de-Rémens;01089;Château-Gaillard;15
01379;Saint-Maurice-de-Rémens;01202;Lagnieu;5
01379;Saint-Maurice-de-Rémens;01379;Saint-Maurice-de-Rémens;700
01380;Saint-Nizier-le-Bouchoux;01025;Bâgé-Dommartin;5
01380;Saint-Nizier-le-Bouchoux;01053;Bourg-en-Bresse;5
01380;Saint-Nizier-le-Bouchoux;01305;Pont-de-Vaux;5
01380;Saint-Nizier-le-Bouchoux;01380;Saint-Nizier-le-Bouchoux;585
01380;Saint-Nizier-le-Bouchoux;69290;Saint-Priest;5
01381;Saint-Nizier-le-Désert;01235;Marlieux;9.56279655100084
01381;Saint-Nizier-le-Désert;01299;Le Plantay;5.24582253616865
01381;Saint-Nizier-le-Désert;01381;Saint-Nizier-le-Désert;894.204102795317
01381;Saint-Nizier-le-Désert;69266;Villeurbanne;5.14946202455319
01382;Sainte-Olive;01146;Dompierre-sur-Chalaronne;16.9290499562526
01382;Sainte-Olive;01382;Sainte-Olive;286.320067085324
01383;Saint-Paul-de-Varax;01062;Bressolles;10.1151470329797
01383;Saint-Paul-de-Varax;01092;Châtillon-la-Palud;25.7208737222087
01383;Saint-Paul-de-Varax;01235;Marlieux;5.02903164236895
01383;Saint-Paul-de-Varax;01314;Priay;10.1151470329797
01383;Saint-Paul-de-Varax;01351;Saint-Étienne-sur-Chalaronne;5.02903164236895
01383;Saint-Paul-de-Varax;01383;Saint-Paul-de-Varax;1440.13094570374
01383;Saint-Paul-de-Varax;42044;Le Chambon-Feugerolles;5.02903164236895
01383;Saint-Paul-de-Varax;44109;Nantes;25.7208737222087
01383;Saint-Paul-de-Varax;69019;Belleville-en-Beaujolais;5.00034971275355
01383;Saint-Paul-de-Varax;69266;Villeurbanne;10.1725547555514
01383;Saint-Paul-de-Varax;69388;Lyon 8e Arrondissement;5.08627737777569
01384;Saint-Rambert-en-Bugey;01002;L'Abergement-de-Varey;9.97586229730782
01384;Saint-Rambert-en-Bugey;01004;Ambérieu-en-Bugey;14.9748667046717
01384;Saint-Rambert-en-Bugey;01007;Ambronay;5.01354653482522
01384;Saint-Rambert-en-Bugey;01027;Balan;24.5593378449918
01384;Saint-Rambert-en-Bugey;01041;Bettant;4.99900440736383
01384;Saint-Rambert-en-Bugey;01092;Châtillon-la-Palud;24.9652711294409
01384;Saint-Rambert-en-Bugey;01111;Conand;5.01354653482522
01384;Saint-Rambert-en-Bugey;01185;Plateau d'Hauteville;4.99900440736383
01384;Saint-Rambert-en-Bugey;01244;Meximieux;10.0270930696504
01384;Saint-Rambert-en-Bugey;01295;Peyzieux-sur-Saône;5.01354653482522
01384;Saint-Rambert-en-Bugey;01384;Saint-Rambert-en-Bugey;2003.50001577916
01384;Saint-Rambert-en-Bugey;01416;Tenay;24.863202209819
01384;Saint-Rambert-en-Bugey;69280;Jons;5.01354653482522
01384;Saint-Rambert-en-Bugey;69282;Meyzieu;9.97586229730782
01384;Saint-Rambert-en-Bugey;69387;Lyon 7e Arrondissement;4.99900440736383
01384;Saint-Rambert-en-Bugey;74010;Annecy;5.01354653482522
01384;Saint-Rambert-en-Bugey;79081;Chauray;4.96244663750373
01384;Saint-Rambert-en-Bugey;88012;Archettes;5.01354653482522
01384;Saint-Rambert-en-Bugey;95572;Saint-Ouen-l'Aumône;5.01354653482522
01384;Saint-Rambert-en-Bugey;99999;Résidence antérieure dans un pays étranger;9.97586229730782
01385;Saint-Rémy;01053;Bourg-en-Bresse;36.6759992119168
01385;Saint-Rémy;01113;Condeissiat;32.3283152790211
01385;Saint-Rémy;01301;Polliat;9.60233240749408
01385;Saint-Rémy;01385;Saint-Rémy;849.415847731479
01385;Saint-Rémy;21231;Dijon;5.30194864019236
01385;Saint-Rémy;38320;Porcieu-Amblagnieu;9.60233240749408
01385;Saint-Rémy;69383;Lyon 3e Arrondissement;23.419859417738
01385;Saint-Rémy;83047;La Crau;23.419859417738
01386;Saint-Sorlin-en-Bugey;01004;Ambérieu-en-Bugey;25
01386;Saint-Sorlin-en-Bugey;01034;Belley;5
01386;Saint-Sorlin-en-Bugey;01202;Lagnieu;5
01386;Saint-Sorlin-en-Bugey;01213;Leyment;10
01386;Saint-Sorlin-en-Bugey;01353;Sainte-Euphémie;5
01386;Saint-Sorlin-en-Bugey;01376;Saint-Maurice-de-Beynost;15
01386;Saint-Sorlin-en-Bugey;01386;Saint-Sorlin-en-Bugey;1015
01386;Saint-Sorlin-en-Bugey;38087;Chasse-sur-Rhône;5
01386;Saint-Sorlin-en-Bugey;69272;Communay;5
01386;Saint-Sorlin-en-Bugey;69383;Lyon 3e Arrondissement;5
01386;Saint-Sorlin-en-Bugey;69387;Lyon 7e Arrondissement;10
01387;Saint-Sulpice;01065;Buellas;15
01387;Saint-Sulpice;01387;Saint-Sulpice;205
01387;Saint-Sulpice;69286;Rillieux-la-Pape;10
01388;Saint-Trivier-de-Courtes;01128;Courtes;5.08569828387141
01388;Saint-Trivier-de-Courtes;01163;Foissiat;15.3798632894356
01388;Saint-Trivier-de-Courtes;01305;Pont-de-Vaux;5.08569828387141
01388;Saint-Trivier-de-Courtes;01348;Saint-Didier-sur-Chalaronne;5.04510213410129
01388;Saint-Trivier-de-Courtes;01370;Saint-Laurent-sur-Saône;5.04510213410129
01388;Saint-Trivier-de-Courtes;01380;Saint-Nizier-le-Bouchoux;5.08569828387141
01388;Saint-Trivier-de-Courtes;01388;Saint-Trivier-de-Courtes;1021.14486473084
01388;Saint-Trivier-de-Courtes;01433;Vernoux;10.2532421929571
01388;Saint-Trivier-de-Courtes;38185;Grenoble;5.12662109647855
01388;Saint-Trivier-de-Courtes;62132;Billy-Berclau;10.1713965677428
01388;Saint-Trivier-de-Courtes;69266;Villeurbanne;5.12662109647855
01388;Saint-Trivier-de-Courtes;71365;Rancy;5.08569828387141
01388;Saint-Trivier-de-Courtes;71373;Romenay;5.04510213410129
01388;Saint-Trivier-de-Courtes;99999;Résidence antérieure dans un pays étranger;5.04510213410129
01389;Saint-Trivier-sur-Moignans;01005;Ambérieux-en-Dombes;23.3511263885417
01389;Saint-Trivier-sur-Moignans;01046;Biziat;15.2704061560379
01389;Saint-Trivier-sur-Moignans;01075;Chaleins;19.5026475919965
01389;Saint-Trivier-sur-Moignans;01083;Chaneins;5.5478005236323
01389;Saint-Trivier-sur-Moignans;01105;Civrieux;10.6280865175593
01389;Saint-Trivier-sur-Moignans;01383;Saint-Paul-de-Varax;38.3830682584375
01389;Saint-Trivier-sur-Moignans;01389;Saint-Trivier-sur-Moignans;1558.51693990512
01389;Saint-Trivier-sur-Moignans;01393;Sandrans;10.6280865175593
01389;Saint-Trivier-sur-Moignans;68066;Colmar;5.09013538534596
01389;Saint-Trivier-sur-Moignans;69088;Fontaines-sur-Saône;26.8406685297396
01389;Saint-Trivier-sur-Moignans;69143;Neuville-sur-Saône;10.6280865175593
01389;Saint-Trivier-sur-Moignans;69206;Saint-Georges-de-Reneins;5.5478005236323
01389;Saint-Trivier-sur-Moignans;69286;Rillieux-la-Pape;10.6280865175593
01389;Saint-Trivier-sur-Moignans;70310;Lure;10.6280865175593
01389;Saint-Trivier-sur-Moignans;72181;Le Mans;5.5478005236323
01389;Saint-Trivier-sur-Moignans;99999;Résidence antérieure dans un pays étranger;5.31404325877967
01390;Saint-Vulbas;01034;Belley;5.09109879752689
01390;Saint-Vulbas;01041;Bettant;5.09109879752689
01390;Saint-Vulbas;01088;Charnoz-sur-Ain;10.1821975950538
01390;Saint-Vulbas;01224;Loyettes;10.1821975950538
01390;Saint-Vulbas;01244;Meximieux;10.3497248211491
01390;Saint-Vulbas;01378;Saint-Maurice-de-Gourdans;5.17486241057455
01390;Saint-Vulbas;01390;Saint-Vulbas;1143.15074463536
01390;Saint-Vulbas;25512;Le Russey;5.17486241057455
01390;Saint-Vulbas;34157;Mèze;5.09109879752689
01390;Saint-Vulbas;38190;Hières-sur-Amby;5.17486241057455
01390;Saint-Vulbas;38193;L'Isle-d'Abeau;5.09109879752689
01390;Saint-Vulbas;38247;Montalieu-Vercieu;10.1821975950538
01390;Saint-Vulbas;38392;Saint-Hilaire-de-Brens;5.17486241057455
01390;Saint-Vulbas;40002;Amou;5.17486241057455
01390;Saint-Vulbas;69389;Lyon 9e Arrondissement;5.09109879752689
01390;Saint-Vulbas;97309;Remire-Montjoly;24.2392781676545
01391;Salavre;01391;Salavre;238.968909132609
01391;Salavre;01426;Val-Revermont;14.3964465046537
01391;Salavre;99999;Résidence antérieure dans un pays étranger;13.4915191475714
01392;Samognat;01171;Géovreisset;10.3754131990786
01392;Samognat;01392;Samognat;624.441804217247
01392;Samognat;39530;Thoirette-Coisia;5.33936633228251
01393;Sandrans;01393;Sandrans;515.359797561171
01393;Sandrans;69163;Quincieux;4.16020679070589
01393;Sandrans;71120;Chauffailles;4.4451734316771
01396;Sault-Brénaz;01007;Ambronay;9.8826972756649
01396;Sault-Brénaz;01053;Bourg-en-Bresse;4.94134863783245
01396;Sault-Brénaz;01202;Lagnieu;29.6489727497011
01396;Sault-Brénaz;01396;Sault-Brénaz;891.698176610419
01396;Sault-Brénaz;01443;Villars-les-Dombes;9.8826972756649
01396;Sault-Brénaz;01444;Villebois;9.8826972756649
01396;Sault-Brénaz;38097;Chavanoz;9.78983132546566
01397;Sauverny;01053;Bourg-en-Bresse;5.04944542375999
01397;Sauverny;01143;Divonne-les-Bains;20.3330612206865
01397;Sauverny;01397;Sauverny;939.863014429776
01397;Sauverny;99999;Résidence antérieure dans un pays étranger;20.19778169504
01398;Savigneux;01021;Ars-sur-Formans;4.63741173934468
01398;Savigneux;01398;Savigneux;1291.85953779708
01398;Savigneux;69013;Arnas;4.63741173934468
01398;Savigneux;69052;Chazay-d'Azergues;14.6497351690164
01398;Savigneux;69085;Fleurieu-sur-Saône;9.27482347868937
01398;Savigneux;69087;Fontaines-Saint-Martin;14.6497351690164
01398;Savigneux;69092;Gleizé;9.27482347868937
01398;Savigneux;69156;Pommiers;14.6497351690164
01398;Savigneux;69244;Tassin-la-Demi-Lune;9.27482347868937
01398;Savigneux;69264;Villefranche-sur-Saône;23.9245586477058
01398;Savigneux;89086;Charny Orée de Puisaye;4.63741173934468
01399;Ségny;01071;Cessy;10.5754046193619
01399;Ségny;01074;Chalamont;5.36892879798813
01399;Ségny;01135;Crozet;4.9749005921912
01399;Ségny;01160;Ferney-Voltaire;15.8631069290428
01399;Ségny;01173;Gex;83.5729874321523
01399;Ségny;01281;Ornex;50.7496003951269
01399;Ségny;01354;Saint-Genis-Pouilly;15.7079531171631
01399;Ségny;01399;Ségny;1778.77042365382
01399;Ségny;01435;Versonnex;15.7855484741083
01399;Ségny;13054;Marignane;16.1067863939644
01399;Ségny;25462;Pontarlier;10.4154093927572
01399;Ségny;38250;Montcarra;10.4154093927572
01399;Ségny;70059;Beaumotte-Aubertans;5.28770230968093
01399;Ségny;74001;Abondance;5.36892879798813
01399;Ségny;74288;Valleiry;5.12891736643928
01399;Ségny;74298;Vétraz-Monthoux;15.6231140891358
01399;Ségny;75113;Paris 13e Arrondissement;5.36892879798813
01399;Ségny;99999;Résidence antérieure dans un pays étranger;61.8133184237978
01400;Seillonnaz;01244;Meximieux;5.07299270072993
01400;Seillonnaz;01249;Miribel;10.1459854014599
01400;Seillonnaz;01400;Seillonnaz;131.897810218978
01401;Sergy;01071;Cessy;25
01401;Sergy;01103;Chevry;20
01401;Sergy;01173;Gex;25
01401;Sergy;01354;Saint-Genis-Pouilly;15
01401;Sergy;01401;Sergy;1975
01401;Sergy;01419;Thoiry;10
01401;Sergy;06161;Villeneuve-Loubet;15
01401;Sergy;31588;Villeneuve-Tolosane;10
01401;Sergy;74012;Annemasse;5
01401;Sergy;99999;Résidence antérieure dans un pays étranger;75
01402;Sermoyer;01402;Sermoyer;628.834704478971
01402;Sermoyer;71333;Oslon;5.04706970080258
01402;Sermoyer;71522;Simandre;5.04706970080258
01402;Sermoyer;71535;Tavernay;5.04706970080258
01402;Sermoyer;99999;Résidence antérieure dans un pays étranger;4.9254586320892
01403;Serrières-de-Briord;01366;Sainte-Julie;20
01403;Serrières-de-Briord;01378;Saint-Maurice-de-Gourdans;5
01403;Serrières-de-Briord;01379;Saint-Maurice-de-Rémens;5
01403;Serrières-de-Briord;01400;Seillonnaz;10
01403;Serrières-de-Briord;01403;Serrières-de-Briord;1225
01403;Serrières-de-Briord;01444;Villebois;10
01403;Serrières-de-Briord;19090;Gumond;10
01403;Serrières-de-Briord;38247;Montalieu-Vercieu;10
01403;Serrières-de-Briord;69388;Lyon 8e Arrondissement;10
01403;Serrières-de-Briord;69389;Lyon 9e Arrondissement;5
01404;Serrières-sur-Ain;01404;Serrières-sur-Ain;125
01404;Serrières-sur-Ain;23239;Saint-Sébastien;10
01404;Serrières-sur-Ain;74005;Allinges;5
01405;Servas;01025;Bâgé-Dommartin;9.96665614433276
01405;Servas;01053;Bourg-en-Bresse;10.1625278553726
01405;Servas;01093;Châtillon-sur-Chalaronne;5.04833596488243
01405;Servas;01336;Saint-André-sur-Vieux-Jonc;5.04833596488243
01405;Servas;01344;Saint-Denis-lès-Bourg;19.6766291685738
01405;Servas;01405;Servas;1192.44714668985
01405;Servas;01426;Val-Revermont;5.04833596488243
01405;Servas;03190;Moulins;5.04833596488243
01405;Servas;38475;Satolas-et-Bonce;5.11419189049019
01405;Servas;71235;Hurigny;5.11419189049019
01406;Servignat;01406;Servignat;164.051724137931
01406;Servignat;99999;Résidence antérieure dans un pays étranger;4.97126436781609
01407;Seyssel;01118;Corbonod;5.05869872497557
01407;Seyssel;01407;Seyssel;836.664244577217
01407;Seyssel;07178;Pont-de-Labeaume;19.8496900815629
01407;Seyssel;34172;Montpellier;10.1173974499511
01407;Seyssel;38104;Chimilin;20.1385231601541
01407;Seyssel;73286;Serrières-en-Chautagne;10.2150700519246
01407;Seyssel;73327;Vions;5.05869872497557
01407;Seyssel;73330;Yenne;10.1173974499511
01407;Seyssel;74010;Annecy;15.1277268280151
01407;Seyssel;74097;Cusy;5.05869872497557
01407;Seyssel;74131;Frangy;5.1075350259623
01407;Seyssel;74177;Menthonnex-en-Bornes;5.1075350259623
01407;Seyssel;74269;Seyssel;34.8806782157547
01407;Seyssel;92026;Courbevoie;5.01032937806394
01407;Seyssel;99999;Résidence antérieure dans un pays étranger;4.91497372981029
01408;Simandre-sur-Suran;01195;Jasseron;19.5116804708322
